[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
[18],-0.15852622058968857,1.9522612073104428
