"G,200",QRCODE,2022-03-24 17:56:07.502373
"G,200",QRCODE,2022-03-24 17:56:07.534387
"G,200",QRCODE,2022-03-24 17:56:07.566394
"G,200",QRCODE,2022-03-24 17:56:07.599390
"G,200",QRCODE,2022-03-24 17:56:07.630409
"G,200",QRCODE,2022-03-24 17:56:07.663404
"G,200",QRCODE,2022-03-24 17:56:07.696411
"G,200",QRCODE,2022-03-24 17:56:07.745228
"G,200",QRCODE,2022-03-24 17:56:07.775228
"G,200",QRCODE,2022-03-24 17:56:07.806429
"G,200",QRCODE,2022-03-24 17:56:07.842472
"G,200",QRCODE,2022-03-24 17:56:07.873463
"G,200",QRCODE,2022-03-24 17:56:07.905479
"G,200",QRCODE,2022-03-24 17:56:07.935478
"G,200",QRCODE,2022-03-24 17:56:07.970486
"G,200",QRCODE,2022-03-24 17:56:08.001151
"G,200",QRCODE,2022-03-24 17:56:08.033158
"G,200",QRCODE,2022-03-24 17:56:08.067168
"G,200",QRCODE,2022-03-24 17:56:08.100174
"G,200",QRCODE,2022-03-24 17:56:08.143184
"G,200",QRCODE,2022-03-24 17:56:08.178200
"G,200",QRCODE,2022-03-24 17:56:08.213201
"G,200",QRCODE,2022-03-24 17:56:08.244206
"G,200",QRCODE,2022-03-24 17:56:08.277216
"G,200",QRCODE,2022-03-24 17:56:08.305220
"G,200",QRCODE,2022-03-24 17:56:08.339167
"G,200",QRCODE,2022-03-24 17:56:08.371174
"G,200",QRCODE,2022-03-24 17:56:08.399180
"G,200",QRCODE,2022-03-24 17:56:08.433701
"G,200",QRCODE,2022-03-24 17:56:08.463721
"G,200",QRCODE,2022-03-24 17:56:08.510767
"G,200",QRCODE,2022-03-24 17:56:08.542806
"G,200",QRCODE,2022-03-24 17:56:08.574832
"G,200",QRCODE,2022-03-24 17:56:08.605839
"G,200",QRCODE,2022-03-24 17:56:08.637846
"G,200",QRCODE,2022-03-24 17:56:08.671139
"G,200",QRCODE,2022-03-24 17:56:08.703434
"G,200",QRCODE,2022-03-24 17:56:08.735425
"G,200",QRCODE,2022-03-24 17:56:08.767432
"G,200",QRCODE,2022-03-24 17:56:08.800130
"G,200",QRCODE,2022-03-24 17:56:08.832138
"G,200",QRCODE,2022-03-24 17:56:08.879180
"G,200",QRCODE,2022-03-24 17:56:08.915130
"G,200",QRCODE,2022-03-24 17:56:08.948131
"G,200",QRCODE,2022-03-24 17:56:08.980132
"G,200",QRCODE,2022-03-24 17:56:09.011158
"G,200",QRCODE,2022-03-24 17:56:09.043536
"G,200",QRCODE,2022-03-24 17:56:09.072565
"G,200",QRCODE,2022-03-24 17:56:09.105562
"G,200",QRCODE,2022-03-24 17:56:09.136554
"G,200",QRCODE,2022-03-24 17:56:09.168011
"G,200",QRCODE,2022-03-24 17:56:09.200042
"G,200",QRCODE,2022-03-24 17:56:09.229657
"G,200",QRCODE,2022-03-24 17:56:09.281655
"G,200",QRCODE,2022-03-24 17:56:09.311671
"G,200",QRCODE,2022-03-24 17:56:09.343866
"G,200",QRCODE,2022-03-24 17:56:09.376258
"G,200",QRCODE,2022-03-24 17:56:09.406263
"G,200",QRCODE,2022-03-24 17:56:09.441779
"G,200",QRCODE,2022-03-24 17:56:09.471773
"G,200",QRCODE,2022-03-24 17:56:09.502260
"G,200",QRCODE,2022-03-24 17:56:09.537304
"G,200",QRCODE,2022-03-24 17:56:09.564312
"G,200",QRCODE,2022-03-24 17:56:09.600317
"G,200",QRCODE,2022-03-24 17:56:09.647297
"G,200",QRCODE,2022-03-24 17:56:09.682292
"G,200",QRCODE,2022-03-24 17:56:09.713250
"G,200",QRCODE,2022-03-24 17:56:09.742263
"G,200",QRCODE,2022-03-24 17:56:09.776275
"G,200",QRCODE,2022-03-24 17:56:09.808766
"G,200",QRCODE,2022-03-24 17:56:09.840772
"G,200",QRCODE,2022-03-24 17:56:09.873776
"G,200",QRCODE,2022-03-24 17:56:09.904787
"G,200",QRCODE,2022-03-24 17:56:09.931790
"G,200",QRCODE,2022-03-24 17:56:09.956795
"G,200",QRCODE,2022-03-24 17:56:10.015119
"G,200",QRCODE,2022-03-24 17:56:10.049119
"G,200",QRCODE,2022-03-24 17:56:10.081134
"G,200",QRCODE,2022-03-24 17:56:10.112128
"G,200",QRCODE,2022-03-24 17:56:10.142143
"G,200",QRCODE,2022-03-24 17:56:10.176141
"G,200",QRCODE,2022-03-24 17:56:10.206156
"G,200",QRCODE,2022-03-24 17:56:10.238155
"G,200",QRCODE,2022-03-24 17:56:10.272162
"G,200",QRCODE,2022-03-24 17:56:10.298172
"G,200",QRCODE,2022-03-24 17:56:10.328190
"G,200",QRCODE,2022-03-24 17:56:10.354213
"G,200",QRCODE,2022-03-24 17:56:10.415290
"G,200",QRCODE,2022-03-24 17:56:10.453358
"G,200",QRCODE,2022-03-24 17:56:10.485367
"G,200",QRCODE,2022-03-24 17:56:10.515372
"G,200",QRCODE,2022-03-24 17:56:10.546378
"G,200",QRCODE,2022-03-24 17:56:10.577385
"G,200",QRCODE,2022-03-24 17:56:10.607689
"G,200",QRCODE,2022-03-24 17:56:10.639696
"G,200",QRCODE,2022-03-24 17:56:10.670710
"G,200",QRCODE,2022-03-24 17:56:10.697717
"G,200",QRCODE,2022-03-24 17:56:10.726735
"G,200",QRCODE,2022-03-24 17:56:10.751740
"G,200",QRCODE,2022-03-24 17:56:10.817546
"G,200",QRCODE,2022-03-24 17:56:10.849553
"G,200",QRCODE,2022-03-24 17:56:10.880575
"G,200",QRCODE,2022-03-24 17:56:10.913177
"G,200",QRCODE,2022-03-24 17:56:10.944184
"G,200",QRCODE,2022-03-24 17:56:10.980212
"G,200",QRCODE,2022-03-24 17:56:11.009210
"G,200",QRCODE,2022-03-24 17:56:11.041217
"G,200",QRCODE,2022-03-24 17:56:11.072229
"G,200",QRCODE,2022-03-24 17:56:11.100231
"G,200",QRCODE,2022-03-24 17:56:11.129237
"G,200",QRCODE,2022-03-24 17:56:11.153244
"G,200",QRCODE,2022-03-24 17:56:11.215276
"G,200",QRCODE,2022-03-24 17:56:11.246290
"G,200",QRCODE,2022-03-24 17:56:11.280326
"G,200",QRCODE,2022-03-24 17:56:11.310361
"G,200",QRCODE,2022-03-24 17:56:11.343363
"G,200",QRCODE,2022-03-24 17:56:11.374166
"G,200",QRCODE,2022-03-24 17:56:11.406208
"G,200",QRCODE,2022-03-24 17:56:11.433200
"G,200",QRCODE,2022-03-24 17:56:11.462224
"G,200",QRCODE,2022-03-24 17:56:11.489227
"G,200",QRCODE,2022-03-24 17:56:11.516233
"G,200",QRCODE,2022-03-24 17:56:11.551241
"G,200",QRCODE,2022-03-24 17:56:11.614168
"G,200",QRCODE,2022-03-24 17:56:11.648176
"G,200",QRCODE,2022-03-24 17:56:11.681196
"G,200",QRCODE,2022-03-24 17:56:11.713190
"G,200",QRCODE,2022-03-24 17:56:11.745211
"G,200",QRCODE,2022-03-24 17:56:11.775211
"G,200",QRCODE,2022-03-24 17:56:11.807094
"G,200",QRCODE,2022-03-24 17:56:11.836101
"G,200",QRCODE,2022-03-24 17:56:11.865165
"G,200",QRCODE,2022-03-24 17:56:11.892157
"G,200",QRCODE,2022-03-24 17:56:11.919170
"G,200",QRCODE,2022-03-24 17:56:11.950186
"G,200",QRCODE,2022-03-24 17:56:12.016087
"G,200",QRCODE,2022-03-24 17:56:12.049076
"G,200",QRCODE,2022-03-24 17:56:12.078734
"G,200",QRCODE,2022-03-24 17:56:12.110740
"G,200",QRCODE,2022-03-24 17:56:12.143779
"G,200",QRCODE,2022-03-24 17:56:12.175824
"G,200",QRCODE,2022-03-24 17:56:12.203735
"G,200",QRCODE,2022-03-24 17:56:12.233734
"G,200",QRCODE,2022-03-24 17:56:12.259755
"G,200",QRCODE,2022-03-24 17:56:12.284761
"G,200",QRCODE,2022-03-24 17:56:12.319242
"G,200",QRCODE,2022-03-24 17:56:12.359269
"G,200",QRCODE,2022-03-24 17:56:12.416281
"G,200",QRCODE,2022-03-24 17:56:12.448287
"G,200",QRCODE,2022-03-24 17:56:12.482295
"G,200",QRCODE,2022-03-24 17:56:12.517304
"G,200",QRCODE,2022-03-24 17:56:12.547315
"G,200",QRCODE,2022-03-24 17:56:12.580332
"G,200",QRCODE,2022-03-24 17:56:12.613337
"G,200",QRCODE,2022-03-24 17:56:12.644344
"G,200",QRCODE,2022-03-24 17:56:12.671350
"G,200",QRCODE,2022-03-24 17:56:12.697356
"G,200",QRCODE,2022-03-24 17:56:12.722377
"G,200",QRCODE,2022-03-24 17:56:12.753433
"G,200",QRCODE,2022-03-24 17:56:12.815437
"G,200",QRCODE,2022-03-24 17:56:12.848451
"G,200",QRCODE,2022-03-24 17:56:12.878451
"G,200",QRCODE,2022-03-24 17:56:12.911181
"G,200",QRCODE,2022-03-24 17:56:12.944271
"G,200",QRCODE,2022-03-24 17:56:12.970260
"G,200",QRCODE,2022-03-24 17:56:12.997285
"G,200",QRCODE,2022-03-24 17:56:13.023776
"G,200",QRCODE,2022-03-24 17:56:13.055783
"G,200",QRCODE,2022-03-24 17:56:13.085790
"G,200",QRCODE,2022-03-24 17:56:13.119835
"G,200",QRCODE,2022-03-24 17:56:13.153212
"G,200",QRCODE,2022-03-24 17:56:13.215998
"G,200",QRCODE,2022-03-24 17:56:13.248927
"G,200",QRCODE,2022-03-24 17:56:13.278934
"G,200",QRCODE,2022-03-24 17:56:13.315947
"G,200",QRCODE,2022-03-24 17:56:13.344970
"G,200",QRCODE,2022-03-24 17:56:13.371959
"G,200",QRCODE,2022-03-24 17:56:13.396965
"G,200",QRCODE,2022-03-24 17:56:13.421986
"G,200",QRCODE,2022-03-24 17:56:13.459206
"G,200",QRCODE,2022-03-24 17:56:13.488213
"G,200",QRCODE,2022-03-24 17:56:13.521235
"G,200",QRCODE,2022-03-24 17:56:13.553440
"G,200",QRCODE,2022-03-24 17:56:13.617491
"G,200",QRCODE,2022-03-24 17:56:13.647498
"G,200",QRCODE,2022-03-24 17:56:13.678504
"G,200",QRCODE,2022-03-24 17:56:13.711526
"G,200",QRCODE,2022-03-24 17:56:13.738517
"G,200",QRCODE,2022-03-24 17:56:13.766538
"G,200",QRCODE,2022-03-24 17:56:13.794544
"G,200",QRCODE,2022-03-24 17:56:13.827061
"G,200",QRCODE,2022-03-24 17:56:13.858078
"G,200",QRCODE,2022-03-24 17:56:13.889092
"G,200",QRCODE,2022-03-24 17:56:13.921099
"G,200",QRCODE,2022-03-24 17:56:13.953106
"G,200",QRCODE,2022-03-24 17:56:14.016149
"G,200",QRCODE,2022-03-24 17:56:14.051181
"G,200",QRCODE,2022-03-24 17:56:14.081193
"G,200",QRCODE,2022-03-24 17:56:14.108192
"G,200",QRCODE,2022-03-24 17:56:14.135198
"G,200",QRCODE,2022-03-24 17:56:14.159196
"G,200",QRCODE,2022-03-24 17:56:14.190281
"G,200",QRCODE,2022-03-24 17:56:14.225234
"G,200",QRCODE,2022-03-24 17:56:14.255241
"G,200",QRCODE,2022-03-24 17:56:14.287469
"G,200",QRCODE,2022-03-24 17:56:14.318482
"G,200",QRCODE,2022-03-24 17:56:14.350415
"G,200",QRCODE,2022-03-24 17:56:14.417162
"G,200",QRCODE,2022-03-24 17:56:14.449161
"G,200",QRCODE,2022-03-24 17:56:14.480168
"G,200",QRCODE,2022-03-24 17:56:14.506175
"G,200",QRCODE,2022-03-24 17:56:14.531188
"G,200",QRCODE,2022-03-24 17:56:14.556378
"G,200",QRCODE,2022-03-24 17:56:14.593279
"G,200",QRCODE,2022-03-24 17:56:14.624231
"G,200",QRCODE,2022-03-24 17:56:14.658238
"G,200",QRCODE,2022-03-24 17:56:14.690233
"G,200",QRCODE,2022-03-24 17:56:14.722237
"G,200",QRCODE,2022-03-24 17:56:14.752280
"G,200",QRCODE,2022-03-24 17:56:14.816795
"G,200",QRCODE,2022-03-24 17:56:14.848711
"G,200",QRCODE,2022-03-24 17:56:14.875726
"G,200",QRCODE,2022-03-24 17:56:14.902758
"G,200",QRCODE,2022-03-24 17:56:14.928765
"G,200",QRCODE,2022-03-24 17:56:14.959773
"G,200",QRCODE,2022-03-24 17:56:14.991821
"G,200",QRCODE,2022-03-24 17:56:15.021838
"G,200",QRCODE,2022-03-24 17:56:15.056833
"G,200",QRCODE,2022-03-24 17:56:15.085881
"G,200",QRCODE,2022-03-24 17:56:15.119902
"G,200",QRCODE,2022-03-24 17:56:15.151923
"G,200",QRCODE,2022-03-24 17:56:15.218628
"G,200",QRCODE,2022-03-24 17:56:15.246635
"G,200",QRCODE,2022-03-24 17:56:15.275642
"G,200",QRCODE,2022-03-24 17:56:15.303655
"G,200",QRCODE,2022-03-24 17:56:15.328675
"G,200",QRCODE,2022-03-24 17:56:15.357689
"G,200",QRCODE,2022-03-24 17:56:15.391697
"G,200",QRCODE,2022-03-24 17:56:15.425714
"G,200",QRCODE,2022-03-24 17:56:15.456724
"G,200",QRCODE,2022-03-24 17:56:15.489712
"G,200",QRCODE,2022-03-24 17:56:15.529720
"G,200",QRCODE,2022-03-24 17:56:15.558727
"G,200",QRCODE,2022-03-24 17:56:15.590737
"G,200",QRCODE,2022-03-24 17:56:15.617740
"G,200",QRCODE,2022-03-24 17:56:15.647749
"G,200",QRCODE,2022-03-24 17:56:15.685876
"G,200",QRCODE,2022-03-24 17:56:15.726769
"G,200",QRCODE,2022-03-24 17:56:15.764758
"G,200",QRCODE,2022-03-24 17:56:15.791777
"G,200",QRCODE,2022-03-24 17:56:15.825770
"G,200",QRCODE,2022-03-24 17:56:15.860779
"G,200",QRCODE,2022-03-24 17:56:15.891788
"G,200",QRCODE,2022-03-24 17:56:15.921805
"G,200",QRCODE,2022-03-24 17:56:15.954813
"G,200",QRCODE,2022-03-24 17:56:15.985856
"G,200",QRCODE,2022-03-24 17:56:16.017843
"G,200",QRCODE,2022-03-24 17:56:16.049858
"G,200",QRCODE,2022-03-24 17:56:16.096146
"G,200",QRCODE,2022-03-24 17:56:16.127180
"G,200",QRCODE,2022-03-24 17:56:16.158187
"G,200",QRCODE,2022-03-24 17:56:16.191054
"G,200",QRCODE,2022-03-24 17:56:16.223062
"G,200",QRCODE,2022-03-24 17:56:16.256091
"G,200",QRCODE,2022-03-24 17:56:16.288124
"G,200",QRCODE,2022-03-24 17:56:16.319130
"G,200",QRCODE,2022-03-24 17:56:16.351137
"G,200",QRCODE,2022-03-24 17:56:16.384132
"G,200",QRCODE,2022-03-24 17:56:16.414226
"G,200",QRCODE,2022-03-24 17:56:16.446222
"G,200",QRCODE,2022-03-24 17:56:16.495277
"G,200",QRCODE,2022-03-24 17:56:16.530284
"G,200",QRCODE,2022-03-24 17:56:16.562286
"G,200",QRCODE,2022-03-24 17:56:16.594299
"G,200",QRCODE,2022-03-24 17:56:16.625300
"G,200",QRCODE,2022-03-24 17:56:16.657307
"G,200",QRCODE,2022-03-24 17:56:16.689327
"G,200",QRCODE,2022-03-24 17:56:16.719334
"G,200",QRCODE,2022-03-24 17:56:16.751335
"G,200",QRCODE,2022-03-24 17:56:16.787337
"G,200",QRCODE,2022-03-24 17:56:16.815349
"G,200",QRCODE,2022-03-24 17:56:16.862353
"G,200",QRCODE,2022-03-24 17:56:16.895368
"G,200",QRCODE,2022-03-24 17:56:16.933391
"G,200",QRCODE,2022-03-24 17:56:16.961398
"G,200",QRCODE,2022-03-24 17:56:16.992405
"G,200",QRCODE,2022-03-24 17:56:17.023412
"G,200",QRCODE,2022-03-24 17:56:17.055428
"G,200",QRCODE,2022-03-24 17:56:17.088110
"G,200",QRCODE,2022-03-24 17:56:17.119105
"G,200",QRCODE,2022-03-24 17:56:17.153149
"G,200",QRCODE,2022-03-24 17:56:17.184149
"G,200",QRCODE,2022-03-24 17:56:17.232045
"G,200",QRCODE,2022-03-24 17:56:17.263064
"G,200",QRCODE,2022-03-24 17:56:17.299098
"G,200",QRCODE,2022-03-24 17:56:17.331092
"G,200",QRCODE,2022-03-24 17:56:17.362098
"G,200",QRCODE,2022-03-24 17:56:17.392105
"G,200",QRCODE,2022-03-24 17:56:17.424170
"G,200",QRCODE,2022-03-24 17:56:17.455364
"G,200",QRCODE,2022-03-24 17:56:17.488750
"G,200",QRCODE,2022-03-24 17:56:17.520214
"G,200",QRCODE,2022-03-24 17:56:17.553515
"G,200",QRCODE,2022-03-24 17:56:17.582528
"G,200",QRCODE,2022-03-24 17:56:17.631356
"G,200",QRCODE,2022-03-24 17:56:17.664169
"G,200",QRCODE,2022-03-24 17:56:17.699195
"G,200",QRCODE,2022-03-24 17:56:17.727194
"G,200",QRCODE,2022-03-24 17:56:17.762209
"G,200",QRCODE,2022-03-24 17:56:17.791218
"G,200",QRCODE,2022-03-24 17:56:17.827241
"G,200",QRCODE,2022-03-24 17:56:17.855247
"G,200",QRCODE,2022-03-24 17:56:17.886254
"G,200",QRCODE,2022-03-24 17:56:17.920155
"G,200",QRCODE,2022-03-24 17:56:17.951162
"G,200",QRCODE,2022-03-24 17:56:17.999549
"G,200",QRCODE,2022-03-24 17:56:18.032047
"G,200",QRCODE,2022-03-24 17:56:18.063036
"G,200",QRCODE,2022-03-24 17:56:18.098072
"G,200",QRCODE,2022-03-24 17:56:18.129072
"G,200",QRCODE,2022-03-24 17:56:18.160096
"G,200",QRCODE,2022-03-24 17:56:18.195094
"G,200",QRCODE,2022-03-24 17:56:18.226095
"G,200",QRCODE,2022-03-24 17:56:18.256162
"G,200",QRCODE,2022-03-24 17:56:18.288173
"G,200",QRCODE,2022-03-24 17:56:18.320241
"G,200",QRCODE,2022-03-24 17:56:18.368262
"G,200",QRCODE,2022-03-24 17:56:18.400312
"G,200",QRCODE,2022-03-24 17:56:18.433348
"G,200",QRCODE,2022-03-24 17:56:18.464864
"G,200",QRCODE,2022-03-24 17:56:18.497527
"G,200",QRCODE,2022-03-24 17:56:18.527273
"G,200",QRCODE,2022-03-24 17:56:18.559285
"G,200",QRCODE,2022-03-24 17:56:18.590125
"G,200",QRCODE,2022-03-24 17:56:18.624161
"G,200",QRCODE,2022-03-24 17:56:18.655157
"G,200",QRCODE,2022-03-24 17:56:18.689205
"G,200",QRCODE,2022-03-24 17:56:18.721225
"G,200",QRCODE,2022-03-24 17:56:18.768211
"G,200",QRCODE,2022-03-24 17:56:18.801249
"G,200",QRCODE,2022-03-24 17:56:18.835272
"G,200",QRCODE,2022-03-24 17:56:18.863263
"G,200",QRCODE,2022-03-24 17:56:18.898301
"G,200",QRCODE,2022-03-24 17:56:18.929854
"G,200",QRCODE,2022-03-24 17:56:18.959857
"G,200",QRCODE,2022-03-24 17:56:18.992224
"G,200",QRCODE,2022-03-24 17:56:19.023233
"G,200",QRCODE,2022-03-24 17:56:19.055258
"G,200",QRCODE,2022-03-24 17:56:19.087293
"G,200",QRCODE,2022-03-24 17:56:19.135517
"G,200",QRCODE,2022-03-24 17:56:19.167526
"G,200",QRCODE,2022-03-24 17:56:19.199531
"G,200",QRCODE,2022-03-24 17:56:19.234547
